Date,Open,High,Low,Close,Volume,Adjusted Close
2011-04-22,3299.94,3299.94,3299.94,3299.94,0.0,3299.94
2011-04-21,3317.37,3317.37,3317.37,3317.37,0.0,3317.37
2011-04-20,3295.76,3295.76,3295.76,3295.76,0.0,3295.76
2011-04-19,3295.81,3295.81,3295.81,3295.81,0.0,3295.81
2011-04-18,3358.89,3358.89,3358.89,3358.89,0.0,3358.89
2011-04-15,3358.94,3358.94,3358.94,3358.94,0.0,3358.94
2011-04-14,3353.56,3353.56,3353.56,3353.56,0.0,3353.56
2011-04-13,3372.03,3372.03,3372.03,3372.03,0.0,3372.03
2011-04-12,3326.77,3326.77,3326.77,3326.77,0.0,3326.77
2011-04-11,3333.43,3333.43,3333.43,3333.43,0.0,3333.43
2011-04-08,3353.36,3353.36,3353.36,3353.36,0.0,3353.36
2011-04-07,3324.42,3324.42,3324.42,3324.42,0.0,3324.42
2011-04-06,3311.07,3311.07,3311.07,3311.07,0.0,3311.07
2011-04-01,3272.73,3272.73,3272.73,3272.73,0.0,3272.73
2011-03-31,3223.29,3223.29,3223.29,3223.29,0.0,3223.29
2011-03-30,3256.08,3256.08,3256.08,3256.08,0.0,3256.08
2011-03-29,3257.98,3257.98,3257.98,3257.98,0.0,3257.98
2011-03-28,3290.57,3290.57,3290.57,3290.57,0.0,3290.57
2011-03-25,3294.48,3294.48,3294.48,3294.48,0.0,3294.48
2011-03-24,3251.36,3251.36,3251.36,3251.36,0.0,3251.36
2011-03-23,3264.93,3264.93,3264.93,3264.93,0.0,3264.93
2011-03-22,3222.96,3222.96,3222.96,3222.96,0.0,3222.96
2011-03-21,3207.11,3207.11,3207.11,3207.11,0.0,3207.11
2011-03-18,3215.69,3215.69,3215.69,3215.69,0.0,3215.69
2011-03-17,3197.1,3197.1,3197.1,3197.1,0.0,3197.1
2011-03-16,3248.2,3248.2,3248.2,3248.2,0.0,3248.2
2011-03-15,3203.96,3203.96,3203.96,3203.96,0.0,3203.96
2011-03-14,3262.92,3262.92,3262.92,3262.92,0.0,3262.92
2011-03-11,3247.38,3247.38,3247.38,3247.38,0.0,3247.38
2011-03-10,3280.26,3280.26,3280.26,3280.26,0.0,3280.26
2011-03-09,3338.86,3338.86,3338.86,3338.86,0.0,3338.86
2011-03-08,3337.46,3337.46,3337.46,3337.46,0.0,3337.46
2011-03-07,3334.51,3334.51,3334.51,3334.51,0.0,3334.51
2011-03-04,3270.67,3270.67,3270.67,3270.67,0.0,3270.67
2011-03-03,3221.72,3221.72,3221.72,3221.72,0.0,3221.72
2011-03-02,3243.3,3243.3,3243.3,3243.3,0.0,3243.3
2011-03-01,3254.89,3254.89,3254.89,3254.89,0.0,3254.89
2011-02-28,3239.56,3239.56,3239.56,3239.56,0.0,3239.56
2011-02-25,3197.62,3197.62,3197.62,3197.62,0.0,3197.62
2011-02-24,3190.94,3190.94,3190.94,3190.94,0.0,3190.94
2011-02-23,3174.74,3174.74,3174.74,3174.74,0.0,3174.74
2011-02-22,3163.58,3163.58,3163.58,3163.58,0.0,3163.58
2011-02-21,3257.91,3257.91,3257.91,3257.91,0.0,3257.91
2011-02-18,3211.88,3211.88,3211.88,3211.88,0.0,3211.88
2011-02-17,3245.91,3245.91,3245.91,3245.91,0.0,3245.91
2011-02-16,3248.53,3248.53,3248.53,3248.53,0.0,3248.53
2011-02-15,3217.67,3217.67,3217.67,3217.67,0.0,3217.67
2011-02-14,3219.14,3219.14,3219.14,3219.14,0.0,3219.14
2011-02-11,3120.96,3120.96,3120.96,3120.96,0.0,3120.96
2011-02-10,3104.16,3104.16,3104.16,3104.16,0.0,3104.16
2011-02-09,3040.95,3040.95,3040.95,3040.95,0.0,3040.95
2011-02-01,3077.28,3077.28,3077.28,3077.28,0.0,3077.28
2011-01-31,3076.51,3076.51,3076.51,3076.51,0.0,3076.51
2011-01-28,3036.74,3036.74,3036.74,3036.74,0.0,3036.74
2011-01-27,3026.47,3026.47,3026.47,3026.47,0.0,3026.47
2011-01-26,2978.43,2978.43,2978.43,2978.43,0.0,2978.43
2011-01-25,2938.65,2938.65,2938.65,2938.65,0.0,2938.65
2011-01-24,2954.23,2954.23,2954.23,2954.23,0.0,2954.23
2011-01-21,2983.46,2983.46,2983.46,2983.46,0.0,2983.46
2011-01-20,2944.71,2944.71,2944.71,2944.71,0.0,2944.71
2011-01-19,3044.85,3044.85,3044.85,3044.85,0.0,3044.85
2011-01-18,2977.65,2977.65,2977.65,2977.65,0.0,2977.65
2011-01-17,2974.35,2974.35,2974.35,2974.35,0.0,2974.35
2011-01-14,3091.86,3091.86,3091.86,3091.86,0.0,3091.86
2011-01-13,3141.28,3141.28,3141.28,3141.28,0.0,3141.28
2011-01-12,3142.34,3142.34,3142.34,3142.34,0.0,3142.34
2011-01-11,3124.92,3124.92,3124.92,3124.92,0.0,3124.92
2011-01-10,3108.19,3108.19,3108.19,3108.19,0.0,3108.19
2011-01-07,3166.62,3166.62,3166.62,3166.62,0.0,3166.62
2011-01-06,3159.64,3159.64,3159.64,3159.64,0.0,3159.64
2011-01-05,3175.66,3175.66,3175.66,3175.66,0.0,3175.66
2011-01-04,3189.68,3189.68,3189.68,3189.68,0.0,3189.68
2010-12-31,3128.26,3128.26,3128.26,3128.26,0.0,3128.26
2010-12-30,3064.1,3064.1,3064.1,3064.1,0.0,3064.1
2010-12-29,3061.83,3061.83,3061.83,3061.83,0.0,3061.83
2010-12-28,3044.93,3044.93,3044.93,3044.93,0.0,3044.93
2010-12-27,3099.71,3099.71,3099.71,3099.71,0.0,3099.71
2010-12-24,3162.96,3162.96,3162.96,3162.96,0.0,3162.96
2010-12-23,3188.61,3188.61,3188.61,3188.61,0.0,3188.61
2010-12-22,3215.45,3215.45,3215.45,3215.45,0.0,3215.45
2010-12-21,3249.51,3249.51,3249.51,3249.51,0.0,3249.51
2010-12-20,3178.66,3178.66,3178.66,3178.66,0.0,3178.66
2010-12-17,3225.66,3225.66,3225.66,3225.66,0.0,3225.66
2010-12-16,3230.67,3230.67,3230.67,3230.67,0.0,3230.67
2010-12-15,3247.64,3247.64,3247.64,3247.64,0.0,3247.64
2010-12-14,3269.47,3269.47,3269.47,3269.47,0.0,3269.47
2010-12-13,3261.06,3261.06,3261.06,3261.06,0.0,3261.06
2010-12-10,3161.98,3161.98,3161.98,3161.98,0.0,3161.98
2010-12-09,3123.37,3123.37,3123.37,3123.37,0.0,3123.37
2010-12-08,3171.88,3171.88,3171.88,3171.88,0.0,3171.88
2010-12-07,3200.34,3200.34,3200.34,3200.34,0.0,3200.34
2010-12-06,3165.57,3165.57,3165.57,3165.57,0.0,3165.57
2010-12-03,3158.16,3158.16,3158.16,3158.16,0.0,3158.16
2010-12-02,3155.06,3155.06,3155.06,3155.06,0.0,3155.06
2010-12-01,3136.02,3136.02,3136.02,3136.02,0.0,3136.02
2010-11-30,3136.99,3136.99,3136.99,3136.99,0.0,3136.99
2010-11-29,3190.05,3190.05,3190.05,3190.05,0.0,3190.05
2010-11-26,3194.85,3194.85,3194.85,3194.85,0.0,3194.85
2010-11-25,3223.48,3223.48,3223.48,3223.48,0.0,3223.48
2010-11-24,3177.04,3177.04,3177.04,3177.04,0.0,3177.04
2010-11-23,3107.18,3107.18,3107.18,3107.18,0.0,3107.18
2010-11-22,3171.94,3171.94,3171.94,3171.94,0.0,3171.94
2010-11-19,3178.85,3178.85,3178.85,3178.85,0.0,3178.85
2010-11-18,3147.96,3147.96,3147.96,3147.96,0.0,3147.96
2010-11-17,3103.91,3103.91,3103.91,3103.91,0.0,3103.91
2010-11-16,3169.54,3169.54,3169.54,3169.54,0.0,3169.54
2010-11-15,3314.89,3314.89,3314.89,3314.89,0.0,3314.89
2010-11-12,3291.83,3291.83,3291.83,3291.83,0.0,3291.83
2010-11-11,3509.98,3509.98,3509.98,3509.98,0.0,3509.98
2010-11-10,3499.11,3499.11,3499.11,3499.11,0.0,3499.11
2010-11-09,3523.95,3523.95,3523.95,3523.95,0.0,3523.95
2010-11-08,3548.57,3548.57,3548.57,3548.57,0.0,3548.57
2010-11-05,3520.8,3520.8,3520.8,3520.8,0.0,3520.8
2010-11-04,3480.5,3480.5,3480.5,3480.5,0.0,3480.5
2010-11-03,3420.34,3420.34,3420.34,3420.34,0.0,3420.34
2010-11-02,3463.13,3463.13,3463.13,3463.13,0.0,3463.13
2010-11-01,3473.0,3473.0,3473.0,3473.0,0.0,3473.0
2010-10-29,3379.98,3379.98,3379.98,3379.98,0.0,3379.98
2010-10-28,3397.69,3397.69,3397.69,3397.69,0.0,3397.69
2010-10-27,3403.87,3403.87,3403.87,3403.87,0.0,3403.87
2010-10-26,3466.08,3466.08,3466.08,3466.08,0.0,3466.08
2010-10-25,3481.08,3481.08,3481.08,3481.08,0.0,3481.08
2010-10-22,3378.66,3378.66,3378.66,3378.66,0.0,3378.66
2010-10-21,3374.69,3374.69,3374.69,3374.69,0.0,3374.69
2010-10-20,3396.88,3396.88,3396.88,3396.88,0.0,3396.88
2010-10-19,3375.67,3375.67,3375.67,3375.67,0.0,3375.67
2010-10-18,3306.16,3306.16,3306.16,3306.16,0.0,3306.16
2010-10-15,3327.68,3327.68,3327.68,3327.68,0.0,3327.68
2010-10-14,3224.14,3224.14,3224.14,3224.14,0.0,3224.14
2010-10-13,3217.58,3217.58,3217.58,3217.58,0.0,3217.58
2010-10-12,3172.73,3172.73,3172.73,3172.73,0.0,3172.73
2010-10-11,3132.9,3132.9,3132.9,3132.9,0.0,3132.9
2010-10-08,3044.23,3044.23,3044.23,3044.23,0.0,3044.23
2010-09-30,2935.57,2935.57,2935.57,2935.57,0.0,2935.57
2010-09-29,2874.81,2874.81,2874.81,2874.81,0.0,2874.81
2010-09-28,2880.91,2880.91,2880.91,2880.91,0.0,2880.91
2010-09-27,2905.03,2905.03,2905.03,2905.03,0.0,2905.03
2010-09-21,2857.48,2857.48,2857.48,2857.48,0.0,2857.48
2010-09-20,2849.83,2849.83,2849.83,2849.83,0.0,2849.83
2010-09-17,2861.37,2861.37,2861.37,2861.37,0.0,2861.37
2010-09-16,2857.79,2857.79,2857.79,2857.79,0.0,2857.79
2010-09-15,2913.19,2913.19,2913.19,2913.19,0.0,2913.19
2010-09-14,2965.01,2965.01,2965.01,2965.01,0.0,2965.01
2010-09-13,2962.32,2962.32,2962.32,2962.32,0.0,2962.32
2010-09-10,2932.55,2932.55,2932.55,2932.55,0.0,2932.55
2010-09-09,2926.46,2926.46,2926.46,2926.46,0.0,2926.46
2010-09-08,2980.97,2980.97,2980.97,2980.97,0.0,2980.97
2010-09-07,2983.11,2983.11,2983.11,2983.11,0.0,2983.11
2010-09-06,2975.09,2975.09,2975.09,2975.09,0.0,2975.09
2010-09-03,2920.21,2920.21,2920.21,2920.21,0.0,2920.21
2010-09-02,2921.39,2921.39,2921.39,2921.39,0.0,2921.39
2010-09-01,2884.04,2884.04,2884.04,2884.04,0.0,2884.04
2010-08-31,2903.19,2903.19,2903.19,2903.19,0.0,2903.19
2010-08-30,2915.01,2915.01,2915.01,2915.01,0.0,2915.01
2010-08-27,2858.57,2858.57,2858.57,2858.57,0.0,2858.57
2010-08-26,2850.09,2850.09,2850.09,2850.09,0.0,2850.09
2010-08-25,2843.02,2843.02,2843.02,2843.02,0.0,2843.02
2010-08-24,2911.83,2911.83,2911.83,2911.83,0.0,2911.83
2010-08-23,2896.19,2896.19,2896.19,2896.19,0.0,2896.19
2010-08-20,2898.33,2898.33,2898.33,2898.33,0.0,2898.33
2010-08-19,2955.4,2955.4,2955.4,2955.4,0.0,2955.4
2010-08-18,2937.36,2937.36,2937.36,2937.36,0.0,2937.36
2010-08-17,2942.29,2942.29,2942.29,2942.29,0.0,2942.29
2010-08-16,2922.08,2922.08,2922.08,2922.08,0.0,2922.08
2010-08-13,2855.55,2855.55,2855.55,2855.55,0.0,2855.55
2010-08-12,2816.39,2816.39,2816.39,2816.39,0.0,2816.39
2010-08-11,2850.21,2850.21,2850.21,2850.21,0.0,2850.21
2010-08-10,2832.64,2832.64,2832.64,2832.64,0.0,2832.64
2010-08-09,2918.24,2918.24,2918.24,2918.24,0.0,2918.24
2010-08-06,2897.66,2897.66,2897.66,2897.66,0.0,2897.66
2010-08-05,2850.83,2850.83,2850.83,2850.83,0.0,2850.83
2010-08-04,2876.43,2876.43,2876.43,2876.43,0.0,2876.43
2010-08-03,2865.97,2865.97,2865.97,2865.97,0.0,2865.97
2010-08-02,2917.27,2917.27,2917.27,2917.27,0.0,2917.27
2010-07-30,2868.85,2868.85,2868.85,2868.85,0.0,2868.85
2010-07-29,2877.98,2877.98,2877.98,2877.98,0.0,2877.98
2010-07-28,2863.72,2863.72,2863.72,2863.72,0.0,2863.72
2010-07-27,2795.72,2795.72,2795.72,2795.72,0.0,2795.72
2010-07-26,2811.05,2811.05,2811.05,2811.05,0.0,2811.05
2010-07-23,2793.08,2793.08,2793.08,2793.08,0.0,2793.08
2010-07-22,2781.29,2781.29,2781.29,2781.29,0.0,2781.29
2010-07-21,2747.33,2747.33,2747.33,2747.33,0.0,2747.33
2010-07-20,2741.5,2741.5,2741.5,2741.5,0.0,2741.5
2010-07-19,2682.47,2682.47,2682.47,2682.47,0.0,2682.47
2010-07-16,2616.13,2616.13,2616.13,2616.13,0.0,2616.13
2010-07-15,2608.52,2608.52,2608.52,2608.52,0.0,2608.52
2010-07-14,2653.61,2653.61,2653.61,2653.61,0.0,2653.61
2010-07-13,2634.59,2634.59,2634.59,2634.59,0.0,2634.59
2010-07-12,2676.22,2676.22,2676.22,2676.22,0.0,2676.22
2010-07-09,2647.1,2647.1,2647.1,2647.1,0.0,2647.1
2010-07-08,2575.92,2575.92,2575.92,2575.92,0.0,2575.92
2010-07-07,2580.48,2580.48,2580.48,2580.48,0.0,2580.48
2010-07-06,2562.9,2562.9,2562.9,2562.9,0.0,2562.9
2010-07-05,2512.65,2512.65,2512.65,2512.65,0.0,2512.65
2010-07-02,2534.1,2534.1,2534.1,2534.1,0.0,2534.1
2010-07-01,2526.07,2526.07,2526.07,2526.07,0.0,2526.07
2010-06-30,2563.07,2563.07,2563.07,2563.07,0.0,2563.07
2010-06-29,2592.02,2592.02,2592.02,2592.02,0.0,2592.02
2010-06-28,2716.78,2716.78,2716.78,2716.78,0.0,2716.78
2010-06-25,2736.29,2736.29,2736.29,2736.29,0.0,2736.29
2010-06-24,2757.5,2757.5,2757.5,2757.5,0.0,2757.5
2010-06-23,2758.5,2758.5,2758.5,2758.5,0.0,2758.5
2010-06-22,2783.72,2783.72,2783.72,2783.72,0.0,2783.72
2010-06-21,2780.66,2780.66,2780.66,2780.66,0.0,2780.66
2010-06-18,2696.17,2696.17,2696.17,2696.17,0.0,2696.17
2010-06-17,2742.73,2742.73,2742.73,2742.73,0.0,2742.73
2010-06-11,2758.87,2758.87,2758.87,2758.87,0.0,2758.87
2010-06-10,2750.02,2750.02,2750.02,2750.02,0.0,2750.02
2010-06-09,2782.13,2782.13,2782.13,2782.13,0.0,2782.13
2010-06-08,2699.34,2699.34,2699.34,2699.34,0.0,2699.34
2010-06-07,2695.72,2695.72,2695.72,2695.72,0.0,2695.72
2010-06-04,2744.39,2744.39,2744.39,2744.39,0.0,2744.39
2010-06-03,2736.08,2736.08,2736.08,2736.08,0.0,2736.08
2010-06-02,2757.53,2757.53,2757.53,2757.53,0.0,2757.53
2010-06-01,2744.16,2744.16,2744.16,2744.16,0.0,2744.16
2010-05-31,2773.26,2773.26,2773.26,2773.26,0.0,2773.26
2010-05-28,2850.3,2850.3,2850.3,2850.3,0.0,2850.3
2010-05-27,2859.98,2859.98,2859.98,2859.98,0.0,2859.98
2010-05-26,2813.94,2813.94,2813.94,2813.94,0.0,2813.94
2010-05-25,2813.94,2813.94,2813.94,2813.94,0.0,2813.94
2010-05-24,2873.47,2873.47,2873.47,2873.47,0.0,2873.47
2010-05-21,2768.79,2768.79,2768.79,2768.79,0.0,2768.79
2010-05-20,2726.02,2726.02,2726.02,2726.02,0.0,2726.02
2010-05-19,2762.17,2762.17,2762.17,2762.17,0.0,2762.17
2010-05-18,2771.35,2771.35,2771.35,2771.35,0.0,2771.35
2010-05-17,2714.72,2714.72,2714.72,2714.72,0.0,2714.72
2010-05-14,2868.02,2868.02,2868.02,2868.02,0.0,2868.02
2010-05-13,2886.91,2886.91,2886.91,2886.91,0.0,2886.91
2010-05-12,2818.16,2818.16,2818.16,2818.16,0.0,2818.16
2010-05-11,2800.82,2800.82,2800.82,2800.82,0.0,2800.82
2010-05-10,2858.23,2858.23,2858.23,2858.23,0.0,2858.23
2010-05-07,2836.79,2836.79,2836.79,2836.79,0.0,2836.79
2010-05-06,2896.86,2896.86,2896.86,2896.86,0.0,2896.86
2010-05-05,3036.39,3036.39,3036.39,3036.39,0.0,3036.39
2010-05-04,3019.45,3019.45,3019.45,3019.45,0.0,3019.45
2010-04-30,3067.36,3067.36,3067.36,3067.36,0.0,3067.36
2010-04-29,3060.06,3060.06,3060.06,3060.06,0.0,3060.06
2010-04-28,3097.35,3097.35,3097.35,3097.35,0.0,3097.35
2010-04-27,3108.41,3108.41,3108.41,3108.41,0.0,3108.41
2010-04-26,3172.0,3172.0,3172.0,3172.0,0.0,3172.0
2010-04-23,3190.0,3190.0,3190.0,3190.0,0.0,3190.0
2010-04-22,3201.54,3201.54,3201.54,3201.54,0.0,3201.54
2010-04-21,3236.68,3236.68,3236.68,3236.68,0.0,3236.68
2010-04-20,3173.37,3173.37,3173.37,3173.37,0.0,3173.37
2010-04-19,3176.42,3176.42,3176.42,3176.42,0.0,3176.42
2010-04-16,3356.33,3356.33,3356.33,3356.33,0.0,3356.33
2010-04-15,3394.57,3394.57,3394.57,3394.57,0.0,3394.57
2010-04-14,3403.71,3403.71,3403.71,3403.71,0.0,3403.71
2010-04-13,3391.72,3391.72,3391.72,3391.72,0.0,3391.72
2010-04-12,3351.48,3351.48,3351.48,3351.48,0.0,3351.48
2010-04-09,3379.17,3379.17,3379.17,3379.17,0.0,3379.17
2010-04-08,3346.74,3346.74,3346.74,3346.74,0.0,3346.74
2010-04-07,3386.95,3386.95,3386.95,3386.95,0.0,3386.95
2010-04-06,3405.15,3405.15,3405.15,3405.15,0.0,3405.15
2010-04-02,3407.35,3407.35,3407.35,3407.35,0.0,3407.35
2010-04-01,3391.94,3391.94,3391.94,3391.94,0.0,3391.94
2010-03-31,3345.61,3345.61,3345.61,3345.61,0.0,3345.61
2010-03-30,3366.71,3366.71,3366.71,3366.71,0.0,3366.71
2010-03-29,3358.54,3358.54,3358.54,3358.54,0.0,3358.54
2010-03-26,3275.0,3275.0,3275.0,3275.0,0.0,3275.0
2010-03-25,3229.13,3229.13,3229.13,3229.13,0.0,3229.13
2010-03-24,3276.67,3276.67,3276.67,3276.67,0.0,3276.67
2010-03-23,3275.57,3275.57,3275.57,3275.57,0.0,3275.57
2010-03-22,3302.63,3302.63,3302.63,3302.63,0.0,3302.63
2010-03-19,3293.87,3293.87,3293.87,3293.87,0.0,3293.87
2010-03-18,3267.55,3267.55,3267.55,3267.55,0.0,3267.55
2010-03-17,3273.92,3273.92,3273.92,3273.92,0.0,3273.92
2010-03-16,3203.97,3203.97,3203.97,3203.97,0.0,3203.97
2010-03-15,3183.18,3183.18,3183.18,3183.18,0.0,3183.18
2010-03-12,3233.13,3233.13,3233.13,3233.13,0.0,3233.13
2010-03-11,3276.71,3276.71,3276.71,3276.71,0.0,3276.71
2010-03-10,3279.69,3279.69,3279.69,3279.69,0.0,3279.69
2010-03-09,3305.86,3305.86,3305.86,3305.86,0.0,3305.86
2010-03-08,3286.18,3286.18,3286.18,3286.18,0.0,3286.18
2010-03-05,3259.76,3259.76,3259.76,3259.76,0.0,3259.76
2010-03-04,3250.57,3250.57,3250.57,3250.57,0.0,3250.57
2010-03-03,3335.08,3335.08,3335.08,3335.08,0.0,3335.08
2010-03-02,3311.24,3311.24,3311.24,3311.24,0.0,3311.24
2010-03-01,3324.42,3324.42,3324.42,3324.42,0.0,3324.42
2010-02-26,3281.67,3281.67,3281.67,3281.67,0.0,3281.67
2010-02-25,3292.13,3292.13,3292.13,3292.13,0.0,3292.13
2010-02-24,3244.48,3244.48,3244.48,3244.48,0.0,3244.48
2010-02-23,3198.63,3198.63,3198.63,3198.63,0.0,3198.63
2010-02-22,3233.34,3233.34,3233.34,3233.34,0.0,3233.34
2010-02-18,3251.28,3251.28,3251.28,3251.28,0.0,3251.28
2010-02-17,3251.28,3251.28,3251.28,3251.28,0.0,3251.28
2010-02-16,3251.28,3251.28,3251.28,3251.28,0.0,3251.28
2010-02-15,3251.28,3251.28,3251.28,3251.28,0.0,3251.28
2010-02-12,3251.28,3251.28,3251.28,3251.28,0.0,3251.28
2010-02-11,3220.4,3220.4,3220.4,3220.4,0.0,3220.4
2010-02-10,3214.13,3214.13,3214.13,3214.13,0.0,3214.13
2010-02-09,3169.19,3169.19,3169.19,3169.19,0.0,3169.19
2010-02-08,3150.99,3150.99,3150.99,3150.99,0.0,3150.99
2010-02-05,3153.09,3153.09,3153.09,3153.09,0.0,3153.09
2010-02-04,3218.8,3218.8,3218.8,3218.8,0.0,3218.8
2010-02-03,3230.72,3230.72,3230.72,3230.72,0.0,3230.72
2010-02-02,3146.19,3146.19,3146.19,3146.19,0.0,3146.19
2010-02-01,3152.71,3152.71,3152.71,3152.71,0.0,3152.71
2010-01-29,3204.16,3204.16,3204.16,3204.16,0.0,3204.16
2010-01-28,3206.57,3206.57,3206.57,3206.57,0.0,3206.57
2010-01-27,3198.57,3198.57,3198.57,3198.57,0.0,3198.57
2010-01-26,3242.8,3242.8,3242.8,3242.8,0.0,3242.8
2010-01-25,3328.01,3328.01,3328.01,3328.01,0.0,3328.01
2010-01-22,3366.2,3366.2,3366.2,3366.2,0.0,3366.2
2010-01-21,3408.57,3408.57,3408.57,3408.57,0.0,3408.57
2010-01-20,3394.43,3394.43,3394.43,3394.43,0.0,3394.43
2010-01-19,3507.48,3507.48,3507.48,3507.48,0.0,3507.48
2010-01-18,3500.68,3500.68,3500.68,3500.68,0.0,3500.68
2010-01-15,3482.74,3482.74,3482.74,3482.74,0.0,3482.74
2010-01-14,3469.05,3469.05,3469.05,3469.05,0.0,3469.05
2010-01-13,3421.14,3421.14,3421.14,3421.14,0.0,3421.14
2010-01-12,3534.92,3534.92,3534.92,3534.92,0.0,3534.92
2010-01-11,3482.05,3482.05,3482.05,3482.05,0.0,3482.05
2010-01-08,3480.13,3480.13,3480.13,3480.13,0.0,3480.13
2010-01-07,3471.46,3471.46,3471.46,3471.46,0.0,3471.46
2010-01-06,3541.73,3541.73,3541.73,3541.73,0.0,3541.73
2010-01-05,3564.04,3564.04,3564.04,3564.04,0.0,3564.04
2010-01-04,3535.23,3535.23,3535.23,3535.23,0.0,3535.23
2009-12-31,3575.68,3575.68,3575.68,3575.68,0.0,3575.68
2009-12-30,3558.86,3558.86,3558.86,3558.86,0.0,3558.86
2009-12-29,3500.74,3500.74,3500.74,3500.74,0.0,3500.74
2009-12-28,3478.43,3478.43,3478.43,3478.43,0.0,3478.43
2009-12-25,3424.78,3424.78,3424.78,3424.78,0.0,3424.78
2009-12-24,3438.82,3438.82,3438.82,3438.82,0.0,3438.82
2009-12-23,3336.48,3336.48,3336.48,3336.48,0.0,3336.48
2009-12-22,3305.54,3305.54,3305.54,3305.54,0.0,3305.54
2009-12-21,3396.62,3396.62,3396.62,3396.62,0.0,3396.62
2009-12-18,3391.74,3391.74,3391.74,3391.74,0.0,3391.74
2009-12-17,3480.15,3480.15,3480.15,3480.15,0.0,3480.15
2009-12-16,3560.72,3560.72,3560.72,3560.72,0.0,3560.72
2009-12-15,3583.34,3583.34,3583.34,3583.34,0.0,3583.34
2009-12-14,3612.75,3612.75,3612.75,3612.75,0.0,3612.75
2009-12-11,3575.02,3575.02,3575.02,3575.02,0.0,3575.02
2009-12-10,3577.24,3577.24,3577.24,3577.24,0.0,3577.24
2009-12-09,3554.48,3554.48,3554.48,3554.48,0.0,3554.48
2009-12-08,3624.02,3624.02,3624.02,3624.02,0.0,3624.02
2009-12-07,3668.83,3668.83,3668.83,3668.83,0.0,3668.83
2009-12-04,3643.49,3643.49,3643.49,3643.49,0.0,3643.49
2009-12-03,3590.88,3590.88,3590.88,3590.88,0.0,3590.88
2009-12-02,3597.33,3597.33,3597.33,3597.33,0.0,3597.33
2009-12-01,3560.83,3560.83,3560.83,3560.83,0.0,3560.83
2009-11-30,3511.67,3511.67,3511.67,3511.67,0.0,3511.67
2009-11-27,3382.51,3382.51,3382.51,3382.51,0.0,3382.51
2009-11-26,3485.77,3485.77,3485.77,3485.77,0.0,3485.77
2009-11-25,3629.63,3629.63,3629.63,3629.63,0.0,3629.63
2009-11-24,3548.08,3548.08,3548.08,3548.08,0.0,3548.08
2009-11-23,3665.51,3665.51,3665.51,3665.51,0.0,3665.51
2009-11-20,3631.01,3631.01,3631.01,3631.01,0.0,3631.01
2009-11-19,3642.44,3642.44,3642.44,3642.44,0.0,3642.44
2009-11-18,3630.23,3630.23,3630.23,3630.23,0.0,3630.23
2009-11-17,3628.35,3628.35,3628.35,3628.35,0.0,3628.35
2009-11-16,3625.8,3625.8,3625.8,3625.8,0.0,3625.8
2009-11-13,3518.72,3518.72,3518.72,3518.72,0.0,3518.72
2009-11-12,3499.99,3499.99,3499.99,3499.99,0.0,3499.99
2009-11-11,3495.67,3495.67,3495.67,3495.67,0.0,3495.67
2009-11-10,3503.78,3503.78,3503.78,3503.78,0.0,3503.78
2009-11-09,3495.79,3495.79,3495.79,3495.79,0.0,3495.79
2009-11-06,3483.02,3483.02,3483.02,3483.02,0.0,3483.02
2009-11-05,3464.32,3464.32,3464.32,3464.32,0.0,3464.32
2009-11-04,3453.89,3453.89,3453.89,3453.89,0.0,3453.89
2009-11-03,3435.43,3435.43,3435.43,3435.43,0.0,3435.43
2009-11-02,3392.8,3392.8,3392.8,3392.8,0.0,3392.8
2009-10-30,3280.37,3280.37,3280.37,3280.37,0.0,3280.37
2009-10-29,3247.05,3247.05,3247.05,3247.05,0.0,3247.05
2009-10-28,3329.33,3329.33,3329.33,3329.33,0.0,3329.33
2009-10-27,3314.72,3314.72,3314.72,3314.72,0.0,3314.72
2009-10-26,3414.24,3414.24,3414.24,3414.24,0.0,3414.24
2009-10-23,3413.25,3413.25,3413.25,3413.25,0.0,3413.25
2009-10-22,3347.32,3347.32,3347.32,3347.32,0.0,3347.32
2009-10-21,3369.28,3369.28,3369.28,3369.28,0.0,3369.28
2009-10-20,3377.57,3377.57,3377.57,3377.57,0.0,3377.57
2009-10-19,3329.16,3329.16,3329.16,3329.16,0.0,3329.16
2009-10-16,3241.71,3241.71,3241.71,3241.71,0.0,3241.71
2009-10-15,3239.64,3239.64,3239.64,3239.64,0.0,3239.64
2009-10-14,3227.4,3227.4,3227.4,3227.4,0.0,3227.4
2009-10-13,3198.52,3198.52,3198.52,3198.52,0.0,3198.52
2009-10-12,3151.63,3151.63,3151.63,3151.63,0.0,3151.63
2009-10-09,3163.71,3163.71,3163.71,3163.71,0.0,3163.71
2009-10-08,3062.84,3062.84,3062.84,3062.84,0.0,3062.84
2009-10-07,3004.8,3004.8,3004.8,3004.8,0.0,3004.8
2009-10-06,3004.8,3004.8,3004.8,3004.8,0.0,3004.8
2009-10-05,3004.8,3004.8,3004.8,3004.8,0.0,3004.8
2009-10-02,3004.8,3004.8,3004.8,3004.8,0.0,3004.8
2009-10-01,3004.8,3004.8,3004.8,3004.8,0.0,3004.8
2009-09-30,3004.8,3004.8,3004.8,3004.8,0.0,3004.8
2009-09-29,2972.29,2972.29,2972.29,2972.29,0.0,2972.29
2009-09-28,2972.64,2972.64,2972.64,2972.64,0.0,2972.64
2009-09-25,3058.53,3058.53,3058.53,3058.53,0.0,3058.53
